state,name,id,type,heatInput,load,co2Mass,so2Mass,noxMass,heatRate,co2Rate
WY,Dry Fork Station,56609,Coal,27250726.77,2971340.47,2592785153.1566696,766356.3221550001,555684.378345,9.171189584342718,872.5977986483217
SD,Deer Creek Station,56610,Gas,6279768.019,791234.5,338559778.22271,1709.13654,33192.991964999994,7.936671137317698,427.8880385305621
TX,Sandy Creek Energy Station,56611,Coal,44524021.7,4176574.05,4206785707.5087156,1819227.06849,1133333.5199100003,10.660417166553051,1007.2335979554142
CT,Waterbury Generation,56629,Oil,436730.643,44209.87,23571779.758920003,120.65560500000001,2268.8696849999997,9.878577860554667,533.1791240037576
CA,Midway Peaking,56639,Gas,262146.697,23413.9,14133690.102570001,71.667615,1593.9240449999998,11.196199565215533,603.6452749251513
MD,NIH Cogeneration Facility,56668,Oil,1674438.685,147364.38,,,30194.74554,11.362574083370758,
WV,Longview Power,56671,Coal,42116987.7,5054435.44,3920129050.3284903,1542796.0055850002,1183298.5481550002,8.332678931200277,775.581980789627
TX,Winchester Power Park,56674,Gas,840925.833,88800.14,45338732.196855,229.517805,3722.180055,9.469870576780622,510.57050356964527
ND,Spiritwood Station,56786,Coal,4445850.439,3318632.74,436622715.5337,26617.715085,180942.584175,1.3396632852480084,131.56704876409432
CT,Kleen Energy Systems Project,56798,Oil,17072923.45,2487779.73,909390709.65093,4659.30216,56761.658265,6.86271507244735,365.5430980020607
FL,Greenland Energy Center,56799,Oil,5875189.28,567470.65,316766527.39881,1599.367155,95526.5805,10.353291892717271,558.2077723293884
CA,Panoche Energy Center,56803,Gas,6808262.727,765273.5,363736474.38727504,1852.4717699999999,32702.204880000005,8.896509191811816,475.30258709765207
TX,Cedar Bayou 4,56806,Gas,17837297.76,1608044.0,961654248.9436198,4855.2541200000005,85419.63241500001,11.092543338366363,598.0273232222625
VA,Bear Garden Generating Station,56807,Oil,17069957.24,2476534.43,923592827.810865,4662.023715,63020.327580000005,6.892679154070956,372.9376085479518
VA,Virginia City Hybrid Energy Center,56808,Coal,14833805.19,10083368.55,1380883473.8136601,50975.632335,436894.85289,1.4711160379038213,136.9466430753104
MD,CPV St. Charles Energy Center,56846,Gas,26893398.51,3208031.75,1449898979.7325952,7319.16858,54857.47695,8.383145992866186,451.95904926208885
MT,Dave Gates Generating Station,56908,Oil,4633838.932,417541.37,250645602.96773997,1442.42415,31488.39135,11.09791571551341,600.289267067692
CA,Orange Grove Project,56914,Gas,210203.477,20403.78,11333026.7562,58.05984,1191.1339050000001,10.30218307588104,555.4376079432341
NY,Valley Energy Center,56940,Oil,33405698.06,4836638.63,1772269473.7324953,9092.715255,95882.19701999999,6.906800490075066,366.4258608736488
AZ,Coolidge Generating Station,56948,Gas,3502096.749,344490.96,188806182.596235,955.2658049999999,14829.753195000003,10.166004788630737,548.0729671287601
NJ,West Deptford Energy Station,56963,Gas,14188292.43,1961793.84,764931347.708475,3861.886545,44300.565104999994,7.232305526048547,389.9142367112718
NJ,Bayonne Energy Center,56964,Oil,11375280.26,1184754.45,613885697.47449,2999.15361,34847.697405,9.601382176703368,518.1543715446606
CO,Pueblo Airport Generating Station,56998,Gas,9984966.942,937273.33,538273684.7321851,2717.92626,26975.145975,10.65320715142935,574.2974514512059
CA,El Cajon Energy Center,57001,Gas,147262.803,14231.8,7939099.800045,39.91614,2157.28593,10.34744747677736,557.8422827783555
CA,Canyon Power Plant,57027,Gas,1505597.04,148252.78,81171135.374475,410.04762,6019.172474999999,10.155607469890278,547.5184706450361
ID,Langley Gulch Power Plant,57028,Gas,10645433.52,1584070.39,573928398.49104,2897.54889,30890.556435000006,6.72030333197504,362.3124339133945
NC,Cleveland County Generating Facility,57029,Oil,12560523.93,1224168.54,679907371.3306351,3424.623375,177361.92498000004,10.260453131723185,555.4034016677434
MS,David M Ratcliffe,57037,Gas,29422874.42,4337584.89,1586266570.80417,8007.721995000001,142906.13149499998,6.783238868208065,365.7027149972781
NY,Cricket Valley Energy Center,57185,Gas,38020842.47,5574988.34,2049874188.1803603,10348.259295,81166.749135,6.819896321074637,367.691206360507
CA,Marsh Landing Generating Station,57267,Gas,1586210.892,145595.46,85517001.48823501,431.82006,5583.723675000001,10.89464528632967,587.3603578589265
DE,Garrison Energy Center,57349,Oil,8898917.488,1275605.52,482190232.530075,2428.5342450000003,33816.22806,6.9762299931094685,378.00889457586777
CA,"Sentinel Energy Center, LLC",57482,Gas,5076789.032,531108.29,273704108.33988,1381.6427549999999,26385.475725000004,9.558858574773893,515.3452007685287
CA,Mariposa Energy Project,57483,Gas,964165.948,97895.09,51984002.93553,287.577645,6089.02572,9.848971465269607,531.0174691655118
CA,Walnut Creek Energy Park,57515,Gas,4513861.484,516674.9,243352405.27992,1228.3284900000003,24226.375425000002,8.736366879831012,470.9971498130062
CA,Pio Pico Energy Center LLC,57555,Gas,812743.769,87261.31,43816131.94374,220.445955,4695.58956,9.313907492335378,502.12553471567185
CA,Algonquin Power Sanger,57564,Gas,1309569.921,125293.38,70602368.43589501,356.523705,9156.218205,10.452028040108743,563.4963988990879
WY,Cheyenne Prairie Generating Station,57703,Gas,2223800.39,222547.98,119889810.22536,605.092395,8486.715675000001,9.992453717171461,538.714439130654
IN,St. Joseph Energy Center LLC,57794,Gas,34323168.82,5098263.71,1850453042.0637898,9342.19113,99983.580405,6.732325115446019,362.95749834089884
NJ,Woodbridge Energy Center,57839,Gas,29642854.67,4551094.6,1592337314.93205,8067.596205000001,78539.541375,6.513346189288178,349.88007389080644
IN,Wabash River Highland Plant,57842,Gas,1198557.352,114825.56,64618925.44212,326.58660000000003,23445.28914,10.43807103575197,562.7573289616006
TX,Antelope Elk Energy Center,57865,Gas,7229723.444,722863.54,389774356.736415,1967.684265,83147.13399,10.001505185888888,539.2087650961273
ND,Pioneer Generating Station,57881,Gas,3242989.346,313080.89,174836626.75416002,881.78382,18852.211485,10.35831138080641,558.4391521122864
ND,Lonesome Creek Station,57943,Gas,6261365.831,665241.09,337567691.59293,1705.5077999999999,32313.022515,9.412175412976971,507.43662210181583
CA,Lodi Energy Center,57978,Gas,6090793.42,569546.6,328372592.346015,1657.426995,17487.805245,10.694108998280386,576.5508780949882
TX,Temple Power Station,58001,Gas,54617252.29,7225926.07,2944559730.16671,14864.226225,176167.162335,7.558512467592959,407.49928820773414
TX,Rayburn Energy Station,58005,Gas,23739918.04,3316499.06,1279881508.3929152,6460.97157,76140.944235,7.158125966723476,385.9134241373538
NH,Burgess BioPower,58054,Oil,8480874.048,607070.86,803071418.15199,16024.515840000004,234371.24475,13.970155062293717,1322.8627349235476
NJ,Newark Energy Center,58079,Gas,29747596.34,4622889.79,1581768159.7182899,8096.626125000001,84317.40264,6.4348486966633915,342.1600409207008
CA,"Delano Energy Center, LLC",58122,Gas,157518.316,15438.39,8491981.883925,42.637695,630.493575,10.20302738821859,550.0561835738702
WI,Rothschild Biomass Cogeneration Facility,58124,Gas,5129458.045,3332470.93,485254896.69048,2179.9655549999998,183120.73536,1.5392356460855907,145.61414244369118
NJ,Clayville,58235,Gas,589283.981,62684.65,31770192.948105004,160.571745,3688.6142099999997,9.400770060931983,506.82572125879307
IA,Marshalltown Generating Station,58236,Gas,20344810.7,2794692.55,1096844231.33136,5537.45724,75623.84878500001,7.279802817665936,392.47402413956416
VA,Brunswick County Power Station,58260,Gas,51184897.69,7378686.9,2759514809.1552753,13929.825675,135563.376105,6.936857246239842,373.9845377034869
NM,La Luz Energy Center,58284,Gas,78206.038,7738.18,4216008.02412,20.865254999999998,791.0653199999999,10.106515744012158,544.8319920343026
OK,Charles D Lamb Energy Center,58325,Gas,1688453.506,137680.77,91028926.913595,459.942795,26793.708975,12.263539098452167,661.1593391988947
PA,Hamilton Liberty Generation Plant,58420,Gas,41115800.37,6129354.33,2216662963.611045,11190.126975000001,122157.90336000001,6.708014932137232,361.64705844490555
PA,Hamilton Patriot Generation Plant,58426,Gas,42191889.7,6475673.44,2274682100.0344653,11483.147729999999,116410.88638499999,6.51544431493136,351.2657210266096
MI,Lansing BWL REO Town Plant,58427,Gas,5153394.438,582413.5,277834535.252655,1402.50801,144979.956405,8.84834303806488,477.0399986481341
TX,Ector County Energy Center,58471,Gas,1464657.775,125512.22,78964911.34965001,922.607145,22143.478665,11.669443620708803,629.1412210671599
LA,LEPA Unit No. 1,58478,Gas,2539007.475,321827.75,136885961.1165,691.27497,18965.60961,7.889336687094261,425.3392105450819
OR,Carty Generating Station,58503,Gas,22189324.81,3071351.68,1196287232.8954499,6039.130545,76455.73743000001,7.224612197454379,389.49861739553376
TX,Montana Power Station,58562,Oil,7212439.069,776763.48,388926380.072625,1982.199225,38236.940565000004,9.285244807080787,500.70116591040687
PA,Shell Chemical Appalachia LLC,58933,Gas,14449209.45,1190794.0,778998398.7225,3933.55416,374225.605905,12.13409661956644,654.1840139625325
VA,"Potomac Energy Center, LLC",59004,Gas,24641530.38,3585854.71,1310144071.454775,1117.65192,58380.98349,6.871870829367763,365.36451624800355
MD,Cove Point LNG Terminal,59073,Gas,19164862.27,1522572.72,923085560.8031551,,81952.371345,12.587157262347377,606.2669773849325
MI,Holland Energy Park,59093,Gas,6042890.01,837245.36,325795395.88069504,1644.7264049999999,29590.560330000004,7.217585547443345,389.12774133581945
MD,Wildcat Point Generation Facility,59220,Gas,27594795.61,4025301.7,1487738023.513485,7510.584615,95325.18543,6.855335988852711,369.59664998861695
NC,Kings Mountain Energy Center,59325,Gas,21260392.24,3130723.59,1146205475.34213,5786.02593,60496.53891,6.790887674628599,366.1151942647642
OH,Middletown Energy Center,59326,Gas,23989630.09,3643912.98,1293346886.1922052,6529.010445,64261.356660000005,6.583480511655907,354.9335270328561
OH,Oregon Clean Energy Center,59764,Gas,38733171.26,5857997.66,2088205995.802365,10541.4897,101152.94187,6.612015488582492,356.47095082696995
OH,Carroll County Energy,59773,Gas,39171278.31,5465349.96,2111835327.3776848,10660.330935,97251.13918499999,7.167204039391469,386.40441011716746
TX,Wolf Hollow II,59812,Gas,41318061.23,6201872.2,2227577290.016715,11245.46526,95525.67331500001,6.662191657222475,359.17819945027486
MA,Exelon West Medway II,59882,Oil,2194599.108,234094.96,121294031.90782501,639.565425,9624.325665,9.374824250808304,518.1402961764961
PA,Moxie Freedom Generation Plant,59906,Gas,29688225.52,4510612.3,1600574107.489845,8079.389610000002,81500.593215,6.5818615180027775,354.84630489963524
VA,Greensville County Power Station,59913,Gas,72122469.5,11414275.23,3888326430.05256,19629.66903,182435.810685,6.318620152985394,340.65469350457914
MI,Alpine Power Plant,59926,Gas,9679904.05,933101.28,521868361.659105,2634.46524,171052.453305,10.373905017041666,559.2837271202811
TX,Colorado Bend II,60122,Gas,42583180.7,6603978.35,2295784788.0285897,11589.288375,82737.08637,6.448110281887887,347.6366314902577
TX,Bacliff Generating Station,60264,Gas,1802549.1,148381.15,96479941.2165,486.25116,97989.587775,12.148100348325917,650.2169663498362
MD,Keys Energy Center,60302,Gas,33394180.75,4641291.34,1800375376.822005,9089.086515,86823.04761000001,7.195019296073752,387.903978641859
FL,Okeechobee Clean Energy Center,60345,Oil,59747080.43,10160657.88,3221812276.30476,16275.806085,191068.58314499998,5.8802373956124185,317.0869755044601
OH,"South Field Energy, LLC",60356,Gas,55878140.37,8806703.53,3012542960.25318,15208.049340000001,157500.01659,6.344955314965621,342.0738474948049
PA,Lackawanna Energy Center,60357,Gas,61122888.89,9347155.8,3295305747.174045,16635.95853,127943.022105,6.539196542546129,352.5463593079346
PA,Hummel Station,60368,Gas,53980386.44,7881827.9,2910227455.36257,14690.953889999999,148106.115915,6.8487141720006335,369.2325552252378
OH,"Clean Energy Future - Lordstown, LLC",60376,Gas,43752566.73,6555459.24,2358823308.29658,11908.617495000002,119541.58181999999,6.67421840761838,359.825791289121
TX,Port Comfort Peaking Facility,60459,Gas,949854.756,89497.62,51209711.466180004,258.547725,6046.388024999999,10.613184529376314,572.1907629072148
TX,"Chamon Power, LLC",60460,Gas,1561170.006,142806.58,84164277.06948,424.56258,9175.26909,10.93205933508106,589.3585370469625
PA,Tenaska Westmoreland Generating Station,60464,Gas,48386672.46,7157572.08,2550966456.6100054,13169.604645,106180.56113999999,6.760207500418215,356.40108518613835
TX,Tejas Power Generation Unit 1,60468,Gas,942111.883,74101.44,50791714.184025,256.733355,7945.12623,12.713813429266692,685.434914409558
PA,"CPV Fairview, LLC",60589,Oil,48958902.62,7734910.87,2614320304.40496,6157.064595000001,131993.60313,6.329601393325428,337.9897129189493
CA,Stanton Energy Reliability Center,60698,Gas,24859.133,2190.12,1339931.2958850001,6.350295000000001,127.00590000000001,11.350580333497708,611.807250691743
MA,Salem Harbor Station NGCC,60903,Gas,4116671.05,566720.86,221939276.764425,1120.373475,14412.448095,7.264018921061067,391.6200945284157
TX,Montgomery County Power Station,60925,Gas,44676231.03,6618702.52,2408616855.896955,12159.000555,127897.662855,6.749998341064588,363.91072851797475
LA,St. Charles Power Station,60926,Gas,39451839.67,5666458.09,2126956569.09222,10737.44166,135083.47524,6.962345621089735,375.3590929836419
LA,Lake Charles Power Station,60927,Gas,41509722.92,6221404.0,2237893286.1843753,11298.08199,121236.2034,6.67208284818025,359.70872269095133
PA,Hickory Run Energy Station,61028,Gas,42325738.94,6324835.46,2281894401.31428,11519.43513,119378.28852000002,6.691990520177105,360.7832038865846
PA,Birdsboro Power,61035,Gas,19385509.86,3078231.77,1045122505.5583651,5276.187959999999,53826.007605,6.297612171028954,339.52040770418176
SD,Astoria Station,61144,Gas,1852163.821,176325.24,99854658.53028001,504.39486,21591.910185,10.504246703421472,566.3095001616332
TX,Victoria City Peaking Facility,61241,Gas,290760.616,31054.86,15675117.165989999,78.925095,1715.4868350000002,9.362805564088841,504.75568609840775
TX,Victoria Port Peaking Facility,61242,Gas,460718.11,51226.02,24839003.805795,126.098715,2370.474405,8.993829893479916,484.89037028047466
OH,Long Ridge Energy Generation,61322,Gas,16339177.09,2641780.03,880887218.22021,4447.02087,41894.710484999996,6.184912030696212,333.4445745735348
TX,Victoria Port Power II Peaking Facility,61966,Gas,1024013.218,96187.64,55207724.749170005,278.505795,55107.860010000004,10.64599586807619,573.9586161919557
MI,Blue Water Energy Center,62192,Gas,31208595.92,4850932.98,1682538607.8982952,8493.973155,101829.70188000001,6.433524447497108,346.84845468598803
TX,SJRR Power Peaking Facility,62548,Gas,190427.746,18894.29,10266442.09422,51.709545000000006,1649.26233,10.078587022851877,543.3621530218917
PA,Hill Top Energy Center,62565,Gas,27465761.57,4238086.87,1480732129.5007951,7475.2044,56069.476109999996,6.480698110371673,349.3869226660743
IL,"Jackson Generation, LLC",62926,Gas,34988691.81,5348182.52,1886332177.9695,9522.720945,91177.53561,6.5421648717403915,352.7052734111812
MI,Delta Energy Park,63259,Gas,5054227.696,651617.22,272193265.204365,1367.127795,218386.64505,7.756436663843845,417.71957040110914
TX,HO Clarke Generating,63335,Gas,3615623.859,350669.95,194929160.62204498,985.2029100000001,29469.904725,10.310617887275486,555.8764320183266
OK,Tinker,63628,Oil,287958.9,16285.38,,,91434.268965,17.68204978944305,
TX,Topaz Generating,63688,Gas,6862198.096,668858.05,369956930.34852,1867.8939150000003,50743.39297500001,10.259573157563102,553.117257613211
TX,Braes Bayou Plant,64383,Gas,2573322.873,249854.37,138733833.45854998,701.254005,13191.377085,10.299291035013717,555.2587831805782
IN,Primient,64854,Gas,4322721.9,605376.25,,,131911.04929500003,7.140554159499981,
TX,Mark One Power Station,65372,Gas,63769.578,6282.22,3438247.4793300005,17.236515,550.661295,10.150803060064755,547.2981651916043
GA,Hartwell Energy Facility,70454,Oil,3543564.975,285268.76,193137141.84607503,1131.2596950000002,92465.73831,12.42184729586233,677.0357253492286
DC,GSA Central Heating,880004,Oil,779958.201,592667.92,,,45032.663400000005,1.3160121792993282,
PA,Vicinity Energy Philadelphia Edison Sta,880006,Oil,192819.4,103157.0,,,28649.809484999998,1.8691838653702608,
PA,AdvanSix Resins & Chemicals LLC,880007,Oil,1374306.054,908366.19,,,43097.637794999995,1.5129427637547805,
MA,Kneeland Station,880023,Oil,1962322.533,1293248.53,,,127055.79517500002,1.517359183079837,
PA,Trainer Refinery,880025,Gas,3875861.626,3291624.64,,,7517.842095000001,1.1774919834115716,
MI,Marathon Petroleum Company LP,880029,Gas,465210.15,216706.5,,,13284.817140000001,2.146729101342138,
OH,BP Husky Refining LLC,880030,Gas,732603.964,548526.67,,,10148.678595,1.3355849479479274,
MI,Corteva Agriscience LLC,880031,Gas,2411.1,1556.0,,,198.673515,1.5495501285347044,
AL,Ascend (Decatur Plant),880041,Gas,2623225.345,2047574.12,,,281197.412895,1.281138162168215,
